7.0,3.0,9.285714,-27.7674,-12.5051,1.0,89.0,0.045184497,0.0,0.85714287,0.0,0.16666667,0.0,0.0,0.85714287,0.0,0.0,0.625000
9.0,10.0,6.6666665,-33.4841,-29.7042,1.0,361.44446,0.1264545,0.11111111,0.8888889,0.125,0.25,0.0,0.14285715,1.0,3.0,0.0,0.000000
8.0,13.0,6.625,-13.5308,-24.2724,1.0,332.5,0.058245175,0.0,1.0,0.0,0.71428573,0.0,0.6666667,1.0,0.0,0.0,0.083333
18.0,22.0,6.111111,-48.6708,-40.6852,1.1,395.6111,0.1457644,0.0,0.9444444,0.0,0.64705884,0.125,0.1875,0.9411765,0.0,0.0,0.043478
26.0,29.0,5.730769,-67.4722,-54.3083,1.1153846,423.46155,0.08609088,0.0,0.9230769,0.08,0.56,0.041666668,0.29166666,1.0,2.0,4.0,0.000000
17.0,22.0,5.1764708,-41.0153,-36.9275,1.1,411.58823,0.038109735,0.0,0.9411765,0.0,0.6875,0.13333334,0.26666668,0.9411765,2.0,2.0,0.000000
12.0,18.0,5.6666665,-37.7988,-31.8522,1.0588236,332.33334,0.057189703,0.0,0.9166667,0.09090909,0.54545456,0.0,0.1,1.0,0.0,0.0,0.636364
15.0,18.0,5.6,-44.9045,-26.9756,1.2857143,126.2,0.038084455,0.0,1.0,0.14285715,0.5714286,0.0,0.30769232,1.0,0.0,0.0,0.000000
9.0,10.0,5.5555553,-13.1696,-13.9936,1.0,370.22223,0.020437771,0.0,1.0,0.0,0.875,0.0,0.5714286,1.0,0.0,0.0,0.000000
11.0,12.0,6.5454545,-26.9479,-20.1051,1.0,221.36363,0.037807636,0.0,1.0,0.1,0.6,0.0,0.11111111,1.0,0.0,0.0,0.000000
34.0,35.0,5.617647,-81.1186,-71.9897,1.2068965,396.91177,0.058339488,0.0,1.0,0.0,0.5151515,0.0,0.1875,1.0,4.0,2.0,0.451613
